,Tag Id,Test Date,Ambient Bias mVdc,Max Deviation from Amb mVdc,Min Deviation from Amb mVdc,Pk-Pk mVdc,Max Deviation after Calibration,Min Deviation after Calibration,Meets -105 temp spec,Meets -106 temp spec,-105 Post-Calibration meets temp spec,-106 Post-Calibration meets temp spec,,,,,,
1157,J4800,4/27/2020 16:51,-2.380328,12.187455,-6.829914,19.017369,1.253159577,-2.250188359,FALSE,FALSE,FALSE,FALSE,,,,,,
1158,J4801,4/27/2020 16:51,4.607111,0.586534,-0.594561,1.181095,0.411229424,-0.707723993,TRUE,FALSE,TRUE,FALSE,,,,,,
1159,J4784,4/27/2020 16:51,-5.71534,6.1226776,-4.083089,10.2057666,0.588368969,-1.313094818,FALSE,FALSE,TRUE,FALSE,,,,,,
1160,J4783,4/25/2020 14:47,1.712664,3.383126,-1.5722762,4.9554022,0.24726967,-0.227147668,FALSE,FALSE,TRUE,TRUE,,,,,,
1161,J4820,4/25/2020 14:47,3.916,3.841971,-1.568089,5.41006,0.496786407,-0.697424442,FALSE,FALSE,TRUE,FALSE,,,,,,
1162,J4821,4/25/2020 14:47,1.338056,3.439815,-1.5825696,5.0223846,0.908315108,-1.111291357,FALSE,FALSE,TRUE,FALSE,,,,,,
1163,J4777,4/25/2020 14:47,-3.292287,5.021244,-2.882628,7.903872,0.308343837,-0.625767335,FALSE,FALSE,TRUE,FALSE,,,,,,
1164,J4780,4/25/2020 14:47,-6.235057,5.3346048,-2.617369,7.9519738,0.740696068,-1.202709102,FALSE,FALSE,TRUE,FALSE,,,,,,
1165,J4781,4/25/2020 14:47,-1.762285,0.716784,-1.274684,1.991468,0.773855871,-1.268924525,TRUE,FALSE,TRUE,FALSE,,,,,,
1166,J4774,4/25/2020 14:47,0.809247,2.501239,-1.2417113,3.7429503,0.254101964,-0.329792597,FALSE,FALSE,TRUE,TRUE,,,,,,
1167,J4775,4/25/2020 14:47,5.983042,1.613178,-4.9942518,6.6074298,0.372893686,-0.729928312,FALSE,FALSE,TRUE,FALSE,,,,,,
1168,J4776,4/25/2020 14:47,-3.030322,7.244419,-4.412485,11.656904,0.671779492,-1.226855608,FALSE,FALSE,TRUE,FALSE,,,,,,
1169,J4778,4/25/2020 14:47,-0.1553334,1.3141264,-3.6420456,4.956172,0.296144423,-0.536751544,FALSE,FALSE,TRUE,FALSE,,,,,,
1170,J4749,4/25/2020 14:47,4.632078,0.769932,-0.561284,1.331216,0.333606151,-0.460246113,TRUE,FALSE,TRUE,TRUE,,,,,,
1171,J4779,4/25/2020 14:47,0.06924337,1.83126863,-3.55504137,5.38631,0.631105376,-0.76611003,FALSE,FALSE,TRUE,FALSE,,,,,,
1172,J4769,4/23/2020 18:13,7.847616,2.830214,-2.325656,5.15587,0.554245182,-1.348822451,FALSE,FALSE,TRUE,FALSE,,,,,,
1173,J4766,4/23/2020 18:13,5.269713,6.888777,-3.325292,10.214069,0.400619514,-0.737982953,FALSE,FALSE,TRUE,FALSE,,,,,,
1174,J4767,4/23/2020 18:13,-5.440049,2.786575,-1.759833,4.546408,0.846293005,-1.2272541,FALSE,FALSE,TRUE,FALSE,,,,,,
1175,J4768,4/23/2020 18:13,-2.377209,5.859172,-3.309792,9.168964,0.63461758,-1.299304363,FALSE,FALSE,TRUE,FALSE,,,,,,
1176,J4772,4/23/2020 18:13,-8.082358,6.061297,-3.737782,9.799079,1.095151224,-2.257847805,FALSE,FALSE,FALSE,FALSE,,,,,,
1177,J4773,4/23/2020 18:13,-42.93072,15.63746,-7.95319,23.59065,1.418922346,-2.803562183,FALSE,FALSE,FALSE,FALSE,,,,,,
1178,J4765,4/23/2020 18:13,-1.162378,3.3637,-5.967781,9.331481,0.793164045,-1.16594646,FALSE,FALSE,TRUE,FALSE,,,,,,
1179,J4771,4/23/2020 18:13,5.082666,2.648286,-1.311007,3.959293,0.654411307,-0.906210124,FALSE,FALSE,TRUE,FALSE,,,,,,
1180,J4763,4/23/2020 18:13,4.150426,1.5006,-1.801696,3.302296,0.454887212,-0.91165812,TRUE,FALSE,TRUE,FALSE,,,,,,
1181,J4581,4/21/2020 19:59,6.138775,0.848261,-0.813817,1.662078,0.790724471,-1.099046788,TRUE,FALSE,TRUE,FALSE,,,,,,
1182,J4745,4/21/2020 19:59,-2.326923,3.374995,-1.795263,5.170258,0.174330444,-0.319756807,FALSE,FALSE,TRUE,TRUE,,,,,,
1183,J4752,4/21/2020 19:59,-1.076371,0.7917014,-3.713038,4.5047394,0.696938742,-1.204962271,FALSE,FALSE,TRUE,FALSE,,,,,,
1184,J4755,4/21/2020 19:59,-16.0623,1.3689,-4.85947,6.22837,0.375866284,-0.819991729,FALSE,FALSE,TRUE,FALSE,,,,,,
1185,J4761,4/21/2020 19:59,3.527517,5.200447,-1.687136,6.887583,1.034650718,-1.459041171,FALSE,FALSE,TRUE,FALSE,,,,,,
1186,J4762,4/21/2020 19:59,1.273097,1.736711,-0.661932,2.398643,0.942214376,-1.354507952,TRUE,FALSE,TRUE,FALSE,,,,,,
1187,J4764,4/21/2020 19:59,1.757078,1.889735,-0.9889482,2.8786832,0.730282521,-1.058959152,TRUE,FALSE,TRUE,FALSE,,,,,,
1188,J4753,4/21/2020 19:59,-3.792233,6.129693,-2.938671,9.068364,1.026154923,-1.769314663,FALSE,FALSE,TRUE,FALSE,,,,,,
1189,J4751,4/20/2020 23:20,15.17807,0.58795,-2.47282,3.06077,0.314270576,-0.48100285,FALSE,FALSE,TRUE,TRUE,,,,,,
1190,J4754,4/20/2020 23:20,22.21846,0.61266,-2.34468,2.95734,0.501488065,-0.629851983,FALSE,FALSE,TRUE,FALSE,,,,,,
1191,J4645,4/20/2020 23:20,19.69565,1.04586,-3.97029,5.01615,0.430572414,-0.868564523,FALSE,FALSE,TRUE,FALSE,,,,,,
1192,J4736,4/20/2020 23:20,1.507455,0.711769,-3.052034,3.763803,0.534681713,-0.752894694,FALSE,FALSE,TRUE,FALSE,,,,,,
1193,J4759,4/20/2020 23:20,8.577886,0.558541,-2.375201,2.933742,0.75651278,-1.07562785,FALSE,FALSE,TRUE,FALSE,,,,,,
1194,J4760,4/20/2020 23:20,-5.759069,0.348416,-2.955339,3.303755,1.075193457,-1.334429926,FALSE,FALSE,TRUE,FALSE,,,,,,
1195,J4571,4/20/2020 23:20,-2.191097,0.69896,-0.714117,1.413077,0.177109778,-0.358670313,TRUE,FALSE,TRUE,TRUE,,,,,,
1196,J4734,4/20/2020 23:20,6.834911,2.2024,-4.586429,6.788829,0.492668201,-0.774002184,FALSE,FALSE,TRUE,FALSE,,,,,,
1197,J4746,4/20/2020 23:20,0.4350951,0.1937182,-2.2740181,2.4677363,0.347714819,-0.853491489,FALSE,FALSE,TRUE,FALSE,,,,,,
1198,J4748,4/20/2020 23:20,-4.354815,2.624925,-2.338877,4.963802,0.346132434,-0.923131002,FALSE,FALSE,TRUE,FALSE,,,,,,
1199,J4750,4/20/2020 12:52,7.226743,1.965583,-6.225683,8.191266,0.320772211,-0.630147859,FALSE,FALSE,TRUE,FALSE,,,,,,
1200,J4511,4/20/2020 12:52,-2.859614,0.781584,-1.251594,2.033178,0.316674431,-0.719682023,TRUE,FALSE,TRUE,FALSE,,,,,,
1201,J4607,4/20/2020 12:52,10.20546,1.44272,-5.059433,6.502153,0.394897009,-0.713673879,FALSE,FALSE,TRUE,FALSE,,,,,,
1202,J4737,4/20/2020 12:52,-4.00488,0.712412,-3.340385,4.052797,0.366817552,-0.70403975,FALSE,FALSE,TRUE,FALSE,,,,,,
1203,J4747,4/20/2020 12:52,8.139658,1.248505,-4.045583,5.294088,0.438306048,-0.492151459,FALSE,FALSE,TRUE,TRUE,,,,,,
1204,J4732,4/20/2020 12:52,3.219795,0.537808,-1.709289,2.247097,0.712414438,-0.936993498,TRUE,FALSE,TRUE,FALSE,,,,,,
1205,J4733,4/20/2020 12:52,-2.217895,7.492797,-3.921065,11.413862,0.759832817,-1.316768808,FALSE,FALSE,TRUE,FALSE,,,,,,
1206,J4735,4/20/2020 12:52,-4.124872,1.257229,-4.455934,5.713163,0.306614911,-0.83265974,FALSE,FALSE,TRUE,FALSE,,,,,,
1207,J4731,4/20/2020 12:52,-14.35934,0.37871,-1.11529,1.494,0.362059414,-0.741624098,TRUE,FALSE,TRUE,FALSE,,,,,,
1208,J4740,4/20/2020 12:52,1.506016,0.206892,-1.0168287,1.2237207,0.30378393,-0.609197311,TRUE,FALSE,TRUE,FALSE,,,,,,
1209,J4546,4/17/2020 12:38,-1.695733,0.9965546,-10.163197,11.1597516,1.112606715,-10.07344512,FALSE,FALSE,FALSE,FALSE,,,,,,
1210,J4744,4/17/2020 12:38,-5.175728,1.672345,-4.955462,6.627807,1.285173916,-1.525716753,FALSE,FALSE,TRUE,FALSE,,,,,,
1211,J4741,4/17/2020 12:38,-6.222058,0.786049,-2.216603,3.002652,1.033898344,-1.518124143,FALSE,FALSE,TRUE,FALSE,,,,,,
1212,J4742,4/17/2020 12:38,-6.808253,2.025008,-0.734292,2.7593,1.497317371,-1.901057586,FALSE,FALSE,TRUE,FALSE,,,,,,
1213,J4743,4/17/2020 12:38,-4.798714,3.342918,-7.440506,10.783424,0.625928122,-0.923069048,FALSE,FALSE,TRUE,FALSE,,,,,,
1214,D4481,4/10/2020 21:36,13.42868,9.1263,-5.308447,14.434747,0.674159175,-1.223172094,FALSE,FALSE,TRUE,FALSE,,,,,,
1215,J4519,4/10/2020 10:49,830.4756,5.4062,-2.8023,8.2085,0.355678162,-0.31181522,FALSE,FALSE,TRUE,TRUE,,,,,,
1216,J4563,4/8/2020 10:53,5.48954,2.687005,-5.39392191,8.08092691,0.602127914,-0.475567725,FALSE,FALSE,TRUE,FALSE,,,,,,
1217,J4574,4/8/2020 10:53,2.402194,1.684861,-1.332315,3.017176,0.336173317,-0.536954618,TRUE,FALSE,TRUE,FALSE,,,,,,
1218,J4513,4/7/2020 23:07,3.924997,0.503877,-1.390176,1.894053,0.355530697,-0.278798057,TRUE,FALSE,TRUE,TRUE,,,,,,
1219,J4538,4/7/2020 12:29,-1.126055,6.908716,-3.372501,10.281217,0.480655483,-0.62259062,FALSE,FALSE,TRUE,FALSE,,,,,,
1220,J4559,4/7/2020 12:29,1.017099,1.511675,-1.402945,2.91462,0.444111834,-0.799860052,TRUE,FALSE,TRUE,FALSE,,,,,,
1221,J4646,4/7/2020 8:00,-3.950841,2.162119,-1.388501,3.55062,0.219216279,-0.450102477,FALSE,FALSE,TRUE,TRUE,,,,,,
1222,J4648,4/7/2020 8:00,-1.937574,1.7993418,-1.639914,3.4392558,0.365351818,-0.811421526,TRUE,FALSE,TRUE,FALSE,,,,,,
1223,J4608,4/6/2020 16:23,3.669763,1.766714,-1.257186,3.0239,0.439783447,-0.383751174,TRUE,FALSE,TRUE,TRUE,,,,,,
1224,J4604,4/6/2020 16:23,4.251508,2.805261,-6.881501,9.686762,0.659869986,-0.951814966,FALSE,FALSE,TRUE,FALSE,,,,,,
1225,J4650,4/6/2020 12:54,4.858233,2.946429,-1.652507,4.598936,0.662277668,-1.027013252,FALSE,FALSE,TRUE,FALSE,,,,,,
1226,J4651,4/6/2020 12:54,-1.998249,3.232991,-1.681335,4.914326,0.821802423,-1.318010644,FALSE,FALSE,TRUE,FALSE,,,,,,
1227,J4647,4/6/2020 12:54,1.950921,2.207986,-1.1649545,3.3729405,1.219596481,-2.148023935,FALSE,FALSE,FALSE,FALSE,,,,,,
1228,J4649,4/6/2020 12:54,-7.170735,0.970027,-3.348885,4.318912,0.841639779,-1.217053973,FALSE,FALSE,TRUE,FALSE,,,,,,
1229,J4642,4/6/2020 12:54,-1.063219,0.3265669,-0.704404,1.0309709,0.376387206,-0.614953574,TRUE,FALSE,TRUE,FALSE,,,,,,
1230,J4643,4/6/2020 12:54,1.17048,1.098679,-2.0829457,3.1816247,1.234163224,-1.528122556,FALSE,FALSE,TRUE,FALSE,,,,,,
1231,J4644,4/6/2020 12:54,-4.359131,0.908371,-0.631607,1.539978,0.5422326,-0.881287087,TRUE,FALSE,TRUE,FALSE,,,,,,
1232,J4570,4/3/2020 20:48,-1.939578,3.641851,-2.436001,6.077852,0.292969659,-0.719205343,FALSE,FALSE,TRUE,FALSE,,,,,,
1233,J4564,4/3/2020 9:43,8.220083,0.732092,-1.045727,1.777819,0.46232687,-0.652924069,TRUE,FALSE,TRUE,FALSE,,,,,,
1234,J4572,4/3/2020 9:43,6.562339,5.928741,-2.915876,8.844617,0.341347558,-0.496976481,FALSE,FALSE,TRUE,TRUE,,,,,,
1235,J4504,4/3/2020 9:43,-4.191177,1.875649,-1.750123,3.625772,0.226226212,-0.599926565,TRUE,FALSE,TRUE,FALSE,,,,,,
1236,J4535,4/3/2020 9:43,4.784778,1.672715,-0.717359,2.390074,1.339452582,-0.790237247,TRUE,FALSE,TRUE,FALSE,,,,,,
1237,J4556,4/3/2020 9:43,0.8920988,0.2912742,-1.271332,1.5626062,0.159523307,-0.285104909,TRUE,FALSE,TRUE,TRUE,,,,,,
1238,J4567,4/3/2020 9:43,4.970179,3.278137,-2.357883,5.63602,0.493957113,-0.949448419,FALSE,FALSE,TRUE,FALSE,,,,,,
1239,J4569,4/3/2020 9:43,5.41977,1.871961,-1.497561,3.369522,0.309114621,-0.621816343,TRUE,FALSE,TRUE,FALSE,,,,,,
1240,J4579,4/3/2020 9:43,2.43264,0.227707,-0.421404,0.649111,0.46782477,-0.298094211,TRUE,TRUE,TRUE,TRUE,,,,,,
1241,J4578,4/3/2020 9:43,6.606234,0.564718,-1.311097,1.875815,0.260861712,-0.216630841,TRUE,FALSE,TRUE,TRUE,,,,,,
1242,J4580,4/3/2020 9:43,3.41369,4.391302,-2.8041834,7.1954854,0.622567251,-1.002005179,FALSE,FALSE,TRUE,FALSE,,,,,,
1243,J4583,4/3/2020 9:43,2.524529,3.042824,-1.144583,4.187407,0.366957851,-0.284960525,FALSE,FALSE,TRUE,TRUE,,,,,,
1244,J4605,4/3/2020 9:43,-0.5008234,1.2223679,-0.3819602,1.6043281,0.891876167,-1.001451464,TRUE,FALSE,TRUE,FALSE,,,,,,
1245,J4603,4/3/2020 9:43,-0.01235992,1.54196892,-0.37857548,1.9205444,0.933579269,-1.320910938,TRUE,FALSE,TRUE,FALSE,,,,,,
1246,J4606,4/3/2020 9:43,2.306754,1.605927,-0.321041,1.926968,0.968437339,-1.048775504,TRUE,FALSE,TRUE,FALSE,,,,,,
1247,J4557,4/3/2020 7:03,0.9043023,0.7209967,-1.4252038,2.1462005,0.834078964,-0.972078514,TRUE,FALSE,TRUE,FALSE,,,,,,
1248,J4573,4/3/2020 7:03,-2.715075,4.576917,-2.263881,6.840798,0.896156526,-1.280324496,FALSE,FALSE,TRUE,FALSE,,,,,,
1249,J4576,4/3/2020 7:03,0.9637821,0.3707799,-1.6286367,1.9994166,0.581653216,-0.555773594,TRUE,FALSE,TRUE,FALSE,,,,,,
1250,J4577,4/3/2020 7:03,3.213675,0.106048,-0.938171,1.044219,0.271166533,-0.721283986,TRUE,FALSE,TRUE,FALSE,,,,,,
1251,J4585,4/3/2020 7:03,-4.528985,2.413679,-1.726805,4.140484,0.389884418,-0.627670586,FALSE,FALSE,TRUE,FALSE,,,,,,
1252,J4558,4/3/2020 7:03,-1.474736,2.530223,-1.548191,4.078414,0.258245012,-0.363262904,FALSE,FALSE,TRUE,TRUE,,,,,,
1253,J4561,4/3/2020 7:03,1.524389,3.257267,-1.0182887,4.2755557,0.557674112,-0.536948916,FALSE,FALSE,TRUE,FALSE,,,,,,
1254,J4575,4/3/2020 7:03,6.474731,3.950239,-2.249394,6.199633,1.024424149,-1.540177417,FALSE,FALSE,TRUE,FALSE,,,,,,
1255,J4586,4/3/2020 7:03,-0.1440779,1.1965119,-3.1981371,4.394649,0.364898708,-0.293914426,FALSE,FALSE,TRUE,TRUE,,,,,,
1256,J4560,4/3/2020 7:03,-1.850709,3.031338,-2.046257,5.077595,0.631341035,-0.973407185,FALSE,FALSE,TRUE,FALSE,,,,,,
1257,J4562,4/3/2020 7:03,-1.851891,0.539692,-0.276144,0.815836,0.40687328,-0.424346577,TRUE,FALSE,TRUE,TRUE,,,,,,
1258,J4553,4/2/2020 17:12,13.05109,2.9529,-6.002736,8.955636,0.694892366,-0.566347668,FALSE,FALSE,TRUE,FALSE,,,,,,
1259,J4554,4/2/2020 17:12,1.48522,1.543775,-3.359831,4.903606,0.417556482,-0.313887808,FALSE,FALSE,TRUE,TRUE,,,,,,
1260,J4555,4/2/2020 17:12,1.794684,1.16462,-0.705858,1.870478,0.977311386,-1.103910786,TRUE,FALSE,TRUE,FALSE,,,,,,
1261,J4568,4/2/2020 17:12,1.191632,0.533024,-1.9849234,2.5179474,0.607842002,-0.923024521,TRUE,FALSE,TRUE,FALSE,,,,,,
1262,J4565,4/2/2020 17:12,2.028791,4.042021,-1.8693948,5.9114158,0.782329712,-1.372795783,FALSE,FALSE,TRUE,FALSE,,,,,,
1263,J4566,4/2/2020 17:12,4.770915,0.971901,-0.869034,1.840935,0.887538957,-1.311020087,TRUE,FALSE,TRUE,FALSE,,,,,,
1264,J4589,4/2/2020 17:12,4.098681,2.662806,-2.214042,4.876848,0.424350518,-0.936191817,FALSE,FALSE,TRUE,FALSE,,,,,,
1265,J4592,4/2/2020 17:12,-3.47207,1.932018,-1.902395,3.834413,1.212591343,-1.837014281,TRUE,FALSE,TRUE,FALSE,,,,,,
1266,J4588,4/2/2020 17:12,7.387908,1.909489,-1.517627,3.427116,0.919597964,-0.60341835,TRUE,FALSE,TRUE,FALSE,,,,,,
1267,J4590,4/2/2020 17:12,3.569625,4.18232,-2.8248668,7.0071868,0.663148949,-1.373613849,FALSE,FALSE,TRUE,FALSE,,,,,,
1268,J4591,4/2/2020 17:12,-1.932669,3.037372,-2.427428,5.4648,0.388364217,-0.946231238,FALSE,FALSE,TRUE,FALSE,,,,,,
1269,J4545,4/2/2020 14:51,0.1505223,1.4506237,-1.2361943,2.686818,0.42174452,-0.552857597,TRUE,FALSE,TRUE,FALSE,,,,,,
1270,J4587,4/2/2020 14:51,-0.1160458,2.8976368,-1.0886402,3.986277,0.884014831,-1.217476777,FALSE,FALSE,TRUE,FALSE,,,,,,
1271,J4493,4/2/2020 14:51,4.471918,2.396716,-1.603954,4.00067,0.303796731,-0.565140184,FALSE,FALSE,TRUE,FALSE,,,,,,
1272,J4522,4/2/2020 14:51,-1.865932,4.784281,-3.840132,8.624413,0.573373222,-1.198025524,FALSE,FALSE,TRUE,FALSE,,,,,,
1273,J4524,4/2/2020 14:51,5.581452,0.101251,-0.762037,0.863288,0.246435888,-0.660663591,TRUE,FALSE,TRUE,FALSE,,,,,,
1274,J4544,4/2/2020 14:51,3.712126,0.102139,-1.147441,1.24958,0.40960209,-0.600130428,TRUE,FALSE,TRUE,FALSE,,,,,,
1275,J4547,4/2/2020 14:51,3.057272,6.056681,-3.7171946,9.7738756,0.620174848,-0.939673128,FALSE,FALSE,TRUE,FALSE,,,,,,
1276,J4582,4/2/2020 14:51,2.549727,3.094657,-1.556028,4.650685,1.076127062,-1.416706082,FALSE,FALSE,TRUE,FALSE,,,,,,
1277,J4584,4/2/2020 14:51,0.1759904,4.2116596,-2.9994004,7.21106,0.337629118,-0.876910605,FALSE,FALSE,TRUE,FALSE,,,,,,
1278,J4550,4/1/2020 22:20,8.919959,6.402641,-2.525243,8.927884,1.055081288,-1.680960401,FALSE,FALSE,TRUE,FALSE,,,,,,
1279,J4551,4/1/2020 22:20,-1.177191,9.27751,-4.930579,14.208089,1.057604872,-1.699545211,FALSE,FALSE,TRUE,FALSE,,,,,,
1280,J4552,4/1/2020 22:20,5.195179,4.050175,-2.561954,6.612129,0.680871229,-1.420829307,FALSE,FALSE,TRUE,FALSE,,,,,,
1281,J4543,4/1/2020 22:20,2.487834,4.223303,-3.0195563,7.2428593,0.467941521,-1.013155686,FALSE,FALSE,TRUE,FALSE,,,,,,
1282,J4549,4/1/2020 22:20,10.28592,6.10022,-2.794336,8.894556,0.837509264,-1.26432745,FALSE,FALSE,TRUE,FALSE,,,,,,
1283,J4502,4/1/2020 22:20,8.152297,0.488766,-1.275101,1.763867,0.330102372,-0.787712662,TRUE,FALSE,TRUE,FALSE,,,,,,
1284,J4548,4/1/2020 22:20,2.764232,7.756148,-3.3478806,11.1040286,1.019524104,-1.509119339,FALSE,FALSE,TRUE,FALSE,,,,,,
1285,J4525,4/1/2020 22:20,-4.824391,10.748926,-5.446069,16.194995,0.728072885,-0.892095775,FALSE,FALSE,TRUE,FALSE,,,,,,
1286,J4526,4/1/2020 22:20,6.269155,2.058391,-2.298576,4.356967,0.32140794,-0.929030487,FALSE,FALSE,TRUE,FALSE,,,,,,
1287,J4523,4/1/2020 11:59,2.597729,1.453634,-3.5396957,4.9933297,0.874558043,-0.898647495,FALSE,FALSE,TRUE,FALSE,,,,,,
1288,J4508,4/1/2020 11:59,1.189661,4.423816,-2.593965,7.017781,0.804078879,-1.467657076,FALSE,FALSE,TRUE,FALSE,,,,,,
1289,J4540,4/1/2020 11:59,4.039858,0.748497,-0.651837,1.400334,0.685310086,-0.827020284,TRUE,FALSE,TRUE,FALSE,,,,,,
1290,J4541,4/1/2020 11:59,3.068482,2.596182,-1.334219,3.930401,1.092259778,-1.571327708,FALSE,FALSE,TRUE,FALSE,,,,,,
1291,J4542,4/1/2020 11:59,3.054852,1.40035,-1.294462,2.694812,0.288612668,-0.541856619,TRUE,FALSE,TRUE,FALSE,,,,,,
1292,J4536,4/1/2020 11:59,4.434248,3.130707,-0.852592,3.983299,1.552502319,-1.543039707,FALSE,FALSE,TRUE,FALSE,,,,,,
1293,J4537,4/1/2020 11:59,-1.41179,3.216094,-1.806581,5.022675,1.22716426,-1.691502626,FALSE,FALSE,TRUE,FALSE,,,,,,
1294,J4539,4/1/2020 11:59,2.101337,1.107719,-0.377363,1.485082,0.591131237,-0.403207954,TRUE,FALSE,TRUE,FALSE,,,,,,
1295,J4533,4/1/2020 11:59,1.812518,2.927105,-1.5358903,4.4629953,0.686009541,-0.968191168,FALSE,FALSE,TRUE,FALSE,,,,,,
1296,J4534,4/1/2020 11:59,4.012783,1.527166,-0.61177,2.138936,1.173367535,-1.418259305,TRUE,FALSE,TRUE,FALSE,,,,,,
1297,J4527,3/31/2020 17:05,14.72763,6.73689,-3.46514,10.20203,1.430152976,-2.414609938,FALSE,FALSE,FALSE,FALSE,,,,,,
1298,J4518,3/31/2020 17:05,2.25101,1.533737,-2.1506664,3.6844034,0.879609018,-0.693031612,FALSE,FALSE,TRUE,FALSE,,,,,,
1299,J4521,3/31/2020 17:05,3.668735,6.170149,-1.994252,8.164401,0.877798447,-1.389970864,FALSE,FALSE,TRUE,FALSE,,,,,,
1300,J4520,3/31/2020 17:05,-0.4553867,5.1597857,-2.2480583,7.407844,1.426250464,-2.03536676,FALSE,FALSE,FALSE,FALSE,,,,,,
1301,J0536,3/31/2020 14:22,-5.932207,3.292952,-2.129986,5.422938,0.475684019,-0.873171927,FALSE,FALSE,TRUE,FALSE,,,,,,
1302,J4515,3/31/2020 14:22,3.202355,0.248651,-2.118617,2.367268,0.699950219,-0.998655183,FALSE,FALSE,TRUE,FALSE,,,,,,
1303,J4509,3/31/2020 14:22,3.4916,3.506203,-2.296537,5.80274,0.953510449,-1.607710209,FALSE,FALSE,TRUE,FALSE,,,,,,
1304,J4510,3/31/2020 14:22,2.539262,5.478716,-2.2692067,7.7479227,1.005546505,-1.661848367,FALSE,FALSE,TRUE,FALSE,,,,,,
1305,J4514,3/31/2020 14:22,-8.745311,5.649704,-2.981549,8.631253,1.166962942,-2.146971365,FALSE,FALSE,FALSE,FALSE,,,,,,
1306,J4512,3/31/2020 14:22,-1.81061,4.65677,-2.02757,6.68434,1.04874784,-1.5795468,FALSE,FALSE,TRUE,FALSE,,,,,,
1307,J4516,3/31/2020 14:22,-6.158297,2.073727,-0.740795,2.814522,1.578868002,-2.237203424,FALSE,FALSE,FALSE,FALSE,,,,,,
1308,J4517,3/31/2020 14:22,-4.25554,2.461285,-0.970221,3.431506,0.681430172,-0.908291214,FALSE,FALSE,TRUE,FALSE,,,,,,
1309,J4505,3/30/2020 21:55,-1.698058,0.247613,-0.987022,1.234635,0.312649916,-0.829684008,TRUE,FALSE,TRUE,FALSE,,,,,,
1310,J4495,3/30/2020 9:34,-2.652875,0.152999,-1.455354,1.608353,0.461541343,-0.594543535,TRUE,FALSE,TRUE,FALSE,,,,,,
1311,J4503,3/30/2020 9:34,2.710691,5.61044,-2.4308738,8.0413138,1.14860903,-1.942303298,FALSE,FALSE,TRUE,FALSE,,,,,,
1312,J4506,3/30/2020 9:34,1.374128,1.596631,-2.3481634,3.9447944,1.034449404,-0.957611434,FALSE,FALSE,TRUE,FALSE,,,,,,
1313,J4507,3/30/2020 9:34,-1.959624,0.9993635,-0.417482,1.4168455,0.746519525,-0.835747839,TRUE,FALSE,TRUE,FALSE,,,,,,
1314,J4500,3/27/2020 14:01,-1.776113,1.4127158,-1.744555,3.1572708,1.36739356,-2.170197748,TRUE,FALSE,FALSE,FALSE,,,,,,
1315,J4497,3/27/2020 14:01,5.489425,1.373402,-0.881925,2.255327,0.987210393,-1.416120554,TRUE,FALSE,TRUE,FALSE,,,,,,
1316,J4498,3/27/2020 14:01,-0.1992093,5.8948903,-3.0530867,8.947977,1.13781102,-1.80173221,FALSE,FALSE,TRUE,FALSE,,,,,,
1317,J4499,3/27/2020 14:01,-2.30972,2.0385226,-4.357738,6.3962606,0.500952957,-0.608505034,FALSE,FALSE,TRUE,FALSE,,,,,,
1318,J4501,3/27/2020 14:01,3.989315,2.241152,-1.420434,3.661586,0.955489656,-1.336235748,FALSE,FALSE,TRUE,FALSE,,,,,,
1319,J4494,3/27/2020 14:01,-1.023537,2.469242,-2.532249,5.001491,1.206277136,-2.327278637,FALSE,FALSE,FALSE,FALSE,,,,,,
1320,J4496,3/27/2020 14:01,3.916213,1.569077,-4.8876374,6.4567144,1.167995387,-1.462881119,FALSE,FALSE,TRUE,FALSE,,,,,,
1321,J4131,3/24/2020 23:01,2.220945,0.417923,-0.421357,0.83928,0.226981824,-0.269756948,TRUE,TRUE,TRUE,TRUE,,,,,,
1322,J4249,3/24/2020 10:37,1.987832,6.680593,-3.268583,9.949176,0.396344414,-0.873919395,FALSE,FALSE,TRUE,FALSE,,,,,,
1323,J4188,3/13/2020 10:03,-1.506063,1.9671355,-3.654048,5.6211835,0.444005462,-0.47604136,FALSE,FALSE,TRUE,TRUE,,,,,,
1324,J4189,3/13/2020 10:03,6.426236,0.92205,-1.278962,2.201012,0.382141737,-0.685004599,TRUE,FALSE,TRUE,FALSE,,,,,,
1325,J4195,3/13/2020 10:03,1.433259,2.054394,-4.441772,6.496166,0.260476246,-0.407910949,FALSE,FALSE,TRUE,TRUE,,,,,,
1326,J4201,3/13/2020 10:03,7.4213,6.13692,-13.662404,19.799324,0.506370392,-0.874429563,FALSE,FALSE,TRUE,FALSE,,,,,,
1327,J3968,3/13/2020 10:03,-6.76221,0.66849,-1.002341,1.670831,0.299067114,-0.605956268,TRUE,FALSE,TRUE,FALSE,,,,,,
1328,J4193,3/13/2020 10:03,1.009677,0.518511,-2.346452,2.864963,0.222951216,-0.380037631,FALSE,FALSE,TRUE,TRUE,,,,,,
1329,J4200,3/13/2020 10:03,3.858505,9.768305,-5.843117,15.611422,0.937358175,-1.775246543,FALSE,FALSE,TRUE,FALSE,,,,,,
1330,J4206,3/13/2020 10:03,-1.810567,0.796619,-0.924617,1.721236,0.223515079,-0.510873008,TRUE,FALSE,TRUE,FALSE,,,,,,
1331,J4254,3/13/2020 10:03,7.055301,8.781199,-4.988821,13.77002,0.490756016,-1.144693052,FALSE,FALSE,TRUE,FALSE,,,,,,
